SalesOrderLineKey,CustomerKey,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,SalesTerritoryKey,Order Quantity,Unit Price,Extended Amount,Unit Price Discount Pct,Product Standard Cost,Total Product Cost,Sales Amount,,
54578004,18747,488,20190818,20190828,20190825,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
54579004,18710,491,20190818,20190828,20190825,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
54610004,11502,488,20190819,20190829,20190826,6,1,53.99,53.99,0,41.5723,41.5723,53.99,,
54653002,19549,491,20190819,20190829,20190826,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
54671004,16408,488,20190820,20190830,20190827,7,1,53.99,53.99,0,41.5723,41.5723,53.99,,
54674001,11211,489,20190820,20190830,20190827,6,1,53.99,53.99,0,41.5723,41.5723,53.99,,
54704002,18722,490,20190820,20190830,20190827,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
54706002,11011,489,20190820,20190830,20190827,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
54747002,28444,490,20190821,20190831,20190828,7,1,53.99,53.99,0,41.5723,41.5723,53.99,,
54780004,24424,489,20190822,20190901,20190829,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
54866004,18738,490,20190823,20190902,20190830,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
54868004,11751,490,20190823,20190902,20190830,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
54871003,22368,490,20190823,20190902,20190830,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
54878004,22473,491,20190823,20190902,20190830,8,1,53.99,53.99,0,41.5723,41.5723,53.99,,
54922003,13986,490,20190824,20190903,20190831,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
54923003,22951,491,20190824,20190903,20190831,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
54925002,28953,491,20190824,20190903,20190831,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
54938002,26163,491,20190825,20190904,20190901,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
54940004,23765,490,20190825,20190904,20190901,8,1,53.99,53.99,0,41.5723,41.5723,53.99,,
54976002,24888,488,20190826,20190905,20190902,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
54985001,11203,489,20190826,20190905,20190902,6,1,53.99,53.99,0,41.5723,41.5723,53.99,,
54997002,27757,490,20190826,20190905,20190902,6,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55002002,28475,489,20190826,20190905,20190902,7,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55076003,13990,488,20190827,20190906,20190903,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55084003,11904,491,20190827,20190906,20190903,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55091002,23220,490,20190827,20190906,20190903,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55098002,26664,491,20190828,20190907,20190904,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55138005,28111,488,20190828,20190907,20190904,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55172002,13183,490,20190829,20190908,20190905,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55174002,18721,491,20190829,20190908,20190905,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55224003,28928,491,20190830,20190909,20190906,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55227004,15830,491,20190830,20190909,20190906,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55385003,11331,490,20190901,20190911,20190908,6,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55395002,17742,491,20190901,20190911,20190908,8,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55463002,11211,489,20190902,20190912,20190909,6,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55547002,24998,491,20190903,20190913,20190910,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55606004,17280,491,20190904,20190914,20190911,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55610002,19745,491,20190904,20190914,20190911,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55611004,29403,488,20190904,20190914,20190911,8,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55623005,11241,490,20190905,20190915,20190912,7,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55661003,12980,491,20190905,20190915,20190912,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55664003,14303,491,20190905,20190915,20190912,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55668003,12347,488,20190905,20190915,20190912,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55682004,11614,490,20190906,20190916,20190913,8,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55720003,14024,491,20190906,20190916,20190913,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55732003,19775,490,20190906,20190916,20190913,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55737002,24907,490,20190907,20190917,20190914,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55743002,11203,488,20190907,20190917,20190914,6,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55791004,13068,489,20190907,20190917,20190914,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55814003,14064,489,20190908,20190918,20190915,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55857004,29432,489,20190908,20190918,20190915,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55865004,28729,489,20190908,20190918,20190915,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55910004,20348,488,20190909,20190919,20190916,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55919002,19985,490,20190909,20190919,20190916,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55921003,28880,489,20190909,20190919,20190916,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55922002,16519,488,20190910,20190920,20190917,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55939002,20290,488,20190910,20190920,20190917,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55959002,29196,490,20190910,20190920,20190917,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
55964002,24815,490,20190910,20190920,20190917,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56014003,20162,490,20190911,20190921,20190918,8,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56020002,24910,488,20190912,20190922,20190919,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56029001,11215,488,20190912,20190922,20190919,6,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56065004,22044,489,20190912,20190922,20190919,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56084002,11505,490,20190913,20190923,20190920,6,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56101002,16970,489,20190913,20190923,20190920,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56102002,16972,489,20190913,20190923,20190920,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56105003,14098,488,20190913,20190923,20190920,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56113005,12348,489,20190913,20190923,20190920,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56213004,15865,491,20190915,20190925,20190922,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56223002,23760,491,20190915,20190925,20190922,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56227004,11616,489,20190916,20190926,20190923,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56260003,19557,489,20190916,20190926,20190923,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56272002,19891,491,20190916,20190926,20190923,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56276002,20852,491,20190917,20190927,20190924,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56295002,20748,489,20190917,20190927,20190924,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56319003,19555,490,20190917,20190927,20190924,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56363003,14089,490,20190918,20190928,20190925,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56368003,29190,488,20190918,20190928,20190925,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56430002,23540,488,20190920,20190930,20190927,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56473004,28212,491,20190920,20190930,20190927,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56479002,23904,491,20190920,20190930,20190927,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56522003,16949,490,20190921,20191001,20190928,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56526003,17045,489,20190921,20191001,20190928,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56532005,11443,490,20190921,20191001,20190928,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56590004,16668,488,20190922,20191002,20190929,3,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56597004,28731,488,20190922,20191002,20190929,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56598003,28479,489,20190922,20191002,20190929,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56627002,14806,488,20190923,20191003,20190930,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56722002,18888,491,20190925,20191005,20191002,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56736003,13170,488,20190925,20191005,20191002,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56749004,29178,489,20190925,20191005,20191002,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56785003,16708,489,20190926,20191006,20191003,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56803002,26432,490,20190927,20191007,20191004,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56813002,20184,490,20190927,20191007,20191004,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56837002,11388,491,20190927,20191007,20191004,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56839002,23116,489,20190927,20191007,20191004,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56845002,24818,489,20190927,20191007,20191004,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56848002,19984,488,20190927,20191007,20191004,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56908004,12653,491,20190929,20191009,20191006,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56945004,29180,490,20190929,20191009,20191006,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
56995003,13067,488,20190930,20191010,20191007,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57191002,23572,488,20191001,20191011,20191008,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57198001,11200,488,20191001,20191011,20191008,6,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57229002,19563,488,20191001,20191011,20191008,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57294003,11029,489,20191002,20191012,20191009,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57296002,25059,491,20191002,20191012,20191009,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57303005,24919,491,20191003,20191013,20191010,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57360002,29319,488,20191003,20191013,20191010,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57369004,14286,489,20191003,20191013,20191010,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57393002,20358,488,20191004,20191014,20191011,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57418005,11000,488,20191004,20191014,20191011,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57421002,25064,489,20191004,20191014,20191011,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57427002,13974,488,20191004,20191014,20191011,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57435002,21106,488,20191005,20191015,20191012,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57472004,27346,488,20191005,20191015,20191012,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57507003,13674,488,20191006,20191016,20191013,7,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57523004,19782,490,20191006,20191016,20191013,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57533002,16525,489,20191007,20191017,20191014,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57541002,27518,489,20191007,20191017,20191014,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57594003,24360,490,20191008,20191018,20191015,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57597002,22405,490,20191008,20191018,20191015,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57626002,29308,488,20191008,20191018,20191015,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57683003,18795,488,20191009,20191019,20191016,6,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57701002,17762,491,20191010,20191020,20191017,8,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57734002,14132,488,20191010,20191020,20191017,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57784002,24432,489,20191011,20191021,20191018,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57836002,25184,491,20191012,20191022,20191019,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57842005,15697,490,20191012,20191022,20191019,8,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57911001,11506,488,20191014,20191024,20191021,6,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57936002,16921,488,20191014,20191024,20191021,6,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57937003,14362,489,20191014,20191024,20191021,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57939002,25539,490,20191014,20191024,20191021,7,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57940003,19592,491,20191014,20191024,20191021,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57951004,27167,489,20191014,20191024,20191021,7,1,53.99,53.99,0,41.5723,41.5723,53.99,,
57999003,14336,489,20191015,20191025,20191022,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58004004,26856,489,20191015,20191025,20191022,7,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58005003,17050,491,20191015,20191025,20191022,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58014004,22992,489,20191015,20191025,20191022,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58015002,14737,490,20191015,20191025,20191022,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58025002,26669,488,20191016,20191026,20191023,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58064005,12703,491,20191016,20191026,20191023,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58068002,25186,488,20191016,20191026,20191023,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58081001,11277,488,20191017,20191027,20191024,6,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58120003,25389,488,20191017,20191027,20191024,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58140004,21104,491,20191018,20191028,20191025,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58174002,19142,488,20191018,20191028,20191025,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58192003,24361,489,20191019,20191029,20191026,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58275003,16997,491,20191020,20191030,20191027,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58278003,13076,488,20191020,20191030,20191027,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58329002,17028,490,20191021,20191031,20191028,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58338004,13525,491,20191021,20191031,20191028,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58398005,13319,488,20191022,20191101,20191029,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58399004,19794,489,20191022,20191101,20191029,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58404004,12702,490,20191022,20191101,20191029,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58408005,12684,489,20191022,20191101,20191029,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58409003,25180,490,20191022,20191101,20191029,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58454002,14088,488,20191023,20191102,20191030,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58470004,12463,491,20191024,20191103,20191031,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58526004,13329,488,20191024,20191103,20191031,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58529004,13304,489,20191024,20191103,20191031,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58532005,21384,491,20191024,20191103,20191031,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58536003,11027,490,20191024,20191103,20191031,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58541002,24244,491,20191025,20191104,20191101,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58570004,13424,488,20191025,20191104,20191101,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58572007,22172,489,20191025,20191104,20191101,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58575004,19790,491,20191025,20191104,20191101,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58585004,12404,489,20191026,20191105,20191102,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58596003,14967,488,20191026,20191105,20191102,8,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58629002,29317,489,20191026,20191105,20191102,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58634002,25161,489,20191026,20191105,20191102,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58641004,12287,489,20191027,20191106,20191103,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58686003,23119,488,20191027,20191106,20191103,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58701002,14277,489,20191027,20191106,20191103,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58714002,22964,491,20191028,20191107,20191104,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58715003,12678,491,20191028,20191107,20191104,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58830002,20028,489,20191029,20191108,20191105,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58883002,17022,491,20191030,20191109,20191106,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
58884004,19165,490,20191030,20191109,20191106,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59171002,12508,490,20191101,20191111,20191108,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59201002,17443,489,20191101,20191111,20191108,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59208002,11455,489,20191101,20191111,20191108,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59210004,12560,491,20191102,20191112,20191109,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59251002,20211,490,20191102,20191112,20191109,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59252002,24462,488,20191102,20191112,20191109,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59253003,25053,490,20191102,20191112,20191109,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59271004,11457,488,20191102,20191112,20191109,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59300002,19851,488,20191103,20191113,20191110,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59321002,15901,490,20191103,20191113,20191110,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59331002,27864,489,20191103,20191113,20191110,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59336002,20195,491,20191103,20191113,20191110,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59337002,19116,488,20191103,20191113,20191110,6,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59406004,22580,491,20191104,20191114,20191111,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59458002,15015,489,20191105,20191115,20191112,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59460004,20217,490,20191105,20191115,20191112,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59461002,24465,488,20191105,20191115,20191112,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59463003,27362,488,20191105,20191115,20191112,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59464003,11058,488,20191105,20191115,20191112,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59473003,24633,490,20191105,20191115,20191112,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59486003,13010,491,20191105,20191115,20191112,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59490004,12333,491,20191106,20191116,20191113,7,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59495002,27351,491,20191106,20191116,20191113,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59502002,21027,489,20191106,20191116,20191113,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59550002,23343,490,20191106,20191116,20191113,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59560003,22571,488,20191106,20191116,20191113,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59571002,17389,489,20191106,20191116,20191113,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59573004,22438,490,20191106,20191116,20191113,7,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59574005,22392,491,20191106,20191116,20191113,7,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59629003,14316,490,20191107,20191117,20191114,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59688005,13866,488,20191108,20191118,20191115,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59698002,25765,488,20191108,20191118,20191115,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59753003,13103,489,20191109,20191119,20191116,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59810002,26948,490,20191110,20191120,20191117,8,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59824002,25425,489,20191110,20191120,20191117,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59827003,13084,490,20191110,20191120,20191117,6,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59836003,13585,489,20191111,20191121,20191118,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59883002,15029,488,20191111,20191121,20191118,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59924001,11498,488,20191112,20191122,20191119,6,1,53.99,53.99,0,41.5723,41.5723,53.99,,
59986004,12650,490,20191113,20191123,20191120,7,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60045004,12856,490,20191114,20191124,20191121,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60098005,13431,488,20191114,20191124,20191121,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60113002,20198,488,20191114,20191124,20191121,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60114002,20295,488,20191114,20191124,20191121,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60119002,19458,489,20191114,20191124,20191121,7,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60144002,16847,491,20191115,20191125,20191122,6,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60165002,24457,489,20191115,20191125,20191122,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60166002,25051,490,20191115,20191125,20191122,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60171002,25285,491,20191115,20191125,20191122,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60174002,19546,490,20191115,20191125,20191122,6,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60189002,17754,488,20191116,20191126,20191123,7,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60194004,15094,488,20191116,20191126,20191123,7,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60207002,20315,491,20191116,20191126,20191123,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60230003,14364,489,20191116,20191126,20191123,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60236002,19196,490,20191116,20191126,20191123,8,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60241002,11104,488,20191116,20191126,20191123,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60244002,20371,490,20191116,20191126,20191123,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60246002,16996,489,20191116,20191126,20191123,6,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60261004,24860,491,20191117,20191127,20191124,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60301002,29138,489,20191117,20191127,20191124,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60302002,24446,488,20191117,20191127,20191124,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60312002,23923,490,20191117,20191127,20191124,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60334005,14978,488,20191118,20191128,20191125,8,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60367002,25035,489,20191118,20191128,20191125,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60369002,25126,488,20191118,20191128,20191125,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60374004,24034,488,20191118,20191128,20191125,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60430002,16529,490,20191119,20191129,20191126,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60479002,20763,491,20191120,20191130,20191127,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60510004,23151,489,20191120,20191130,20191127,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60516004,26848,488,20191120,20191130,20191127,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60521005,13575,489,20191121,20191201,20191128,7,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60590002,18844,488,20191122,20191202,20191129,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60613003,11446,489,20191122,20191202,20191129,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60624004,16196,491,20191122,20191202,20191129,8,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60630002,11448,488,20191122,20191202,20191129,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60649002,17789,490,20191123,20191203,20191130,8,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60651005,17815,489,20191123,20191203,20191130,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60687002,25037,490,20191123,20191203,20191130,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60696002,20673,489,20191123,20191203,20191130,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60719002,28545,489,20191124,20191204,20191201,7,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60731003,14386,491,20191124,20191204,20191201,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60750004,26608,489,20191124,20191204,20191201,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60754002,20194,488,20191124,20191204,20191201,4,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60814002,26961,491,20191125,20191205,20191202,8,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60828002,27182,490,20191125,20191205,20191202,7,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60883002,16527,491,20191126,20191206,20191203,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60891002,20830,489,20191126,20191206,20191203,8,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60926004,19706,488,20191127,20191207,20191204,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60934002,15028,489,20191127,20191207,20191204,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60943002,24645,491,20191127,20191207,20191204,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
60945005,23156,488,20191127,20191207,20191204,1,1,53.99,53.99,0,41.5723,41.5723,53.99,,
61030004,29407,488,20191128,20191208,20191205,10,1,53.99,53.99,0,41.5723,41.5723,53.99,,
61032002,28487,491,20191128,20191208,20191205,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
61080002,24372,489,20191129,20191209,20191206,9,1,53.99,53.99,0,41.5723,41.5723,53.99,,
